WMSize,ShortLong,DurLevel,TPresent,NT,NSub,curDur,repDur,WMRP,valid,stdRepDur
3,1,3,2,214,6,1.1,1.045962626,2,1,0.245012559
5,1,5,2,215,6,1.7,1.557985474,2,1,0.253237583
1,1,3,2,216,6,1.1,1.109966609,2,1,0.181200775
1,1,4,2,217,6,1.4,1.669946493,2,1,0.276291055
1,1,5,2,218,6,1.7,1.68599624,2,1,0.337141167
3,1,5,1,219,6,1.7,1.525883179,2,1,0.277740199
5,1,2,1,220,6,0.8,0.869913649,1,1,0.237244582
3,1,1,1,221,6,0.5,0.805867678,2,1,0.225934583
1,1,2,1,222,6,0.8,0.741922166,1,1,0.231385483
5,1,3,1,223,6,1.1,0.869987049,2,1,0.26903467
5,1,1,1,224,6,0.5,0.789887598,2,1,0.234497445
3,1,3,1,225,6,1.1,1.062059026,2,1,0.245012559
5,1,4,2,226,6,1.4,1.173965305,2,1,0.2565574
3,1,5,2,227,6,1.7,1.621978883,2,1,0.277740199
1,1,3,1,228,6,1.1,1.397959809,1,1,0.181200775
3,1,4,1,229,6,1.4,1.621979194,1,1,0.248421782
3,1,4,2,230,6,1.4,1.157950702,2,1,0.248421782
5,1,2,2,231,6,0.8,1.237983907,2,1,0.237244582
1,1,4,1,232,6,1.4,1.525997945,1,1,0.276291055
3,1,1,2,233,6,0.5,1.158028457,1,1,0.225934583
1,1,2,2,234,6,0.8,1.013964522,1,1,0.231385483
5,1,1,2,235,6,0.5,0.901951874,2,1,0.234497445
1,1,1,1,236,6,0.5,0.581969901,1,1,0.225023503
3,1,2,2,237,6,0.8,1.013951459,2,1,0.175859316
1,1,5,1,238,6,1.7,1.429927744,1,1,0.337141167
1,1,1,2,239,6,0.5,1.142004212,2,1,0.225023503
5,1,4,1,240,6,1.4,1.221965883,2,1,0.2565574
3,1,1,2,241,6,0.5,0.662064687,2,1,0.225934583
5,1,5,1,242,6,1.7,0.85401319,1,1,0.253237583
1,1,2,2,243,6,0.8,0.693911636,2,1,0.231385483
5,1,2,2,244,6,0.8,1.26995744,1,1,0.237244582
5,1,5,2,245,6,1.7,1.318042614,2,1,0.253237583
3,1,4,1,246,6,1.4,0.917937242,1,1,0.248421782
5,1,1,1,247,6,0.5,0.853949431,2,1,0.234497445
3,1,3,1,248,6,1.1,0.757990575,1,1,0.245012559
1,1,1,2,249,6,0.5,0.581949374,2,1,0.225023503
1,1,4,2,250,6,1.4,0.950059442,2,1,0.276291055
5,1,1,2,251,6,0.5,0.790013249,2,1,0.234497445
5,1,4,1,252,6,1.4,1.493983979,2,1,0.2565574
3,1,3,2,253,6,1.1,1.350021124,2,1,0.245012559
1,1,3,1,254,6,1.1,1.141932367,1,1,0.181200775
5,1,3,2,255,6,1.1,1.173931404,2,1,0.26903467
5,1,3,1,256,6,1.1,1.222046747,2,1,0.26903467
5,1,2,1,257,6,0.8,1.094032871,2,1,0.237244582
1,1,4,1,258,6,1.4,1.333961113,1,1,0.276291055
3,1,1,1,259,6,0.5,0.549997922,1,1,0.225934583
3,1,2,2,260,6,0.8,0.77396319,1,1,0.175859316
5,1,4,2,261,6,1.4,1.045916906,2,1,0.2565574
1,1,5,1,262,6,1.7,1.509964992,1,1,0.337141167
3,1,2,1,263,6,0.8,1.318027997,2,1,0.175859316
3,1,5,1,264,6,1.7,1.589972382,1,1,0.277740199
1,1,3,2,265,6,1.1,1.36596637,2,1,0.181200775
3,1,4,2,266,6,1.4,0.853918951,1,1,0.248421782
3,1,5,2,267,6,1.7,1.28598946,2,1,0.277740199
1,1,1,1,268,6,0.5,0.917932265,1,1,0.225023503
1,1,5,2,269,6,1.7,1.685951143,2,1,0.337141167
1,1,2,1,270,6,0.8,1.46200578,1,1,0.231385483
3,1,3,1,271,6,1.1,1.605985429,2,1,0.245012559
1,1,3,2,272,6,1.1,1.285928501,2,1,0.181200775
3,1,4,1,273,6,1.4,1.334008699,1,1,0.248421782
1,1,5,2,274,6,1.7,1.141910596,2,1,0.337141167
3,1,3,2,275,6,1.1,0.918033968,2,1,0.245012559
3,1,5,2,276,6,1.7,1.813921166,2,1,0.277740199
1,1,1,1,277,6,0.5,0.661889584,1,1,0.225023503
1,1,2,1,278,6,0.8,1.045979732,1,1,0.231385483
1,1,3,1,279,6,1.1,0.885968062,1,1,0.181200775
5,1,3,2,280,6,1.1,0.869938842,2,1,0.26903467
1,1,1,2,281,6,0.5,1.477986482,2,1,0.225023503
5,1,4,1,282,6,1.4,1.397966029,1,1,0.2565574
5,1,5,1,283,6,1.7,1.30201526,1,1,0.253237583
5,1,2,2,284,6,0.8,1.157917113,2,1,0.237244582
1,1,4,1,285,6,1.4,1.205997932,1,1,0.276291055
3,1,1,2,286,6,0.5,1.014014284,2,1,0.225934583
1,1,5,1,287,6,1.7,1.109902229,1,1,0.337141167
1,1,2,2,288,6,0.8,1.333989104,1,1,0.231385483
5,1,1,2,289,6,0.5,0.629987895,2,1,0.234497445
5,1,5,2,290,6,1.7,0.869918625,2,1,0.253237583
5,1,3,1,291,6,1.1,0.837990811,1,1,0.26903467
3,1,1,1,292,6,0.5,0.789882311,1,1,0.225934583
3,1,2,2,293,6,0.8,0.742009251,2,1,0.175859316
3,1,5,1,294,6,1.7,1.877973357,2,1,0.277740199
5,1,1,1,295,6,0.5,0.469991466,2,1,0.234497445
3,1,2,1,296,6,0.8,0.870048631,1,1,0.175859316
5,1,2,1,297,6,0.8,0.902049534,2,1,0.237244582
3,1,4,2,298,6,1.4,0.885901193,2,1,0.248421782
1,1,4,2,299,6,1.4,1.509988007,2,1,0.276291055
5,1,4,2,300,6,1.4,1.237931034,2,1,0.2565574
3,1,4,2,301,6,1.4,0.741964153,2,1,0.248421782
5,1,4,1,302,6,1.4,1.125903458,2,1,0.2565574
5,1,5,2,303,6,1.7,1.045967602,2,1,0.253237583
3,1,4,1,304,6,1.4,1.141982752,1,1,0.248421782
3,1,1,1,305,6,0.5,1.06195017,2,1,0.225934583
5,1,3,1,306,6,1.1,1.365981921,1,1,0.26903467
1,1,5,2,307,6,1.7,0.93385574,2,1,0.337141167
1,1,1,2,308,6,0.5,0.934022446,2,1,0.225023503
1,1,3,1,309,6,1.1,0.885952822,2,1,0.181200775
3,1,3,2,310,6,1.1,0.885953444,2,1,0.245012559
1,1,5,1,311,6,1.7,1.52594134,1,1,0.337141167
1,1,2,1,312,6,0.8,1.382005855,1,1,0.231385483
1,1,2,2,313,6,0.8,1.413981254,1,1,0.231385483
3,1,5,1,314,6,1.7,1.014005576,2,1,0.277740199
1,1,4,1,315,6,1.4,1.142022251,1,1,0.276291055
1,1,4,2,316,6,1.4,0.725961058,2,1,0.276291055
3,1,3,1,317,6,1.1,1.254002242,1,1,0.245012559
1,1,1,1,318,6,0.5,1.062143001,1,1,0.225023503
3,1,2,1,319,6,0.8,0.822041833,1,1,0.175859316
5,1,2,2,320,6,0.8,0.741987791,2,1,0.237244582
5,1,4,2,321,6,1.4,0.550034622,2,1,0.2565574
3,1,1,2,322,6,0.5,0.629953994,2,1,0.225934583
5,1,1,1,323,6,0.5,0.853937301,1,1,0.234497445
5,1,2,1,324,6,0.8,0.741950469,2,1,0.237244582
5,1,3,2,325,6,1.1,0.997909797,2,1,0.26903467
5,1,5,1,326,6,1.7,1.077956064,1,1,0.253237583
5,1,1,2,327,6,0.5,0.662011814,2,1,0.234497445
3,1,2,2,328,6,0.8,0.965966121,2,1,0.175859316
1,1,3,2,329,6,1.1,1.334019584,2,1,0.181200775
3,1,5,2,330,6,1.7,1.653959881,2,1,0.277740199
3,1,1,1,331,6,0.5,1.221998228,1,1,0.225934583
5,1,3,2,332,6,1.1,0.998042913,1,1,0.26903467
1,1,4,2,333,6,1.4,0.725988739,2,1,0.276291055
5,1,1,1,334,6,0.5,0.789948247,2,1,0.234497445
5,1,5,2,335,6,1.7,0.6139848,2,1,0.253237583
1,1,3,1,336,6,1.1,1.349986601,1,1,0.181200775
3,1,2,2,337,6,0.8,0.949944054,2,1,0.175859316
3,1,4,1,338,6,1.4,1.573945338,2,1,0.248421782
3,1,1,2,339,6,0.5,1.190004168,1,1,0.225934583
1,1,2,1,340,6,0.8,1.077872712,1,1,0.231385483
5,1,4,1,341,6,1.4,1.157983048,1,1,0.2565574
5,1,2,1,342,6,0.8,1.045866832,1,1,0.237244582
3,1,5,2,343,6,1.7,1.19001412,1,1,0.277740199
5,1,1,2,344,6,0.5,0.534090621,2,1,0.234497445
1,1,2,2,345,6,0.8,0.677891124,2,1,0.231385483
1,1,4,1,346,6,1.4,1.269909544,1,1,0.276291055
3,1,2,1,347,6,0.8,0.774015752,1,1,0.175859316
1,1,1,1,348,6,0.5,0.8539034,1,1,0.225023503
3,1,4,2,349,6,1.4,1.013947416,2,1,0.248421782
5,1,2,2,350,6,0.8,0.997967647,1,1,0.237244582
3,1,5,1,351,6,1.7,1.269787625,2,1,0.277740199
5,1,3,1,352,6,1.1,1.141984618,2,1,0.26903467
5,1,4,2,353,6,1.4,0.98208336,2,1,0.2565574
1,1,5,2,354,6,1.7,1.237981108,2,1,0.337141167
1,1,1,2,355,6,0.5,0.806029096,2,1,0.225023503
3,1,3,2,356,6,1.1,1.301994111,1,1,0.245012559
5,1,5,1,357,6,1.7,1.173978057,2,1,0.253237583
3,1,3,1,358,6,1.1,1.398010194,1,1,0.245012559
1,1,3,2,359,6,1.1,0.981973882,2,1,0.181200775
1,1,5,1,360,6,1.7,1.125917453,1,1,0.337141167
5,1,5,1,1,7,1.7,0.149935719,2,1,0.320241608
3,1,5,2,2,7,1.7,0.10210992,2,1,0.423925745
3,1,1,2,3,7,0.5,0.133935834,2,1,0.453316856
1,1,2,2,4,7,0.8,0.726021171,1,1,0.261221879
3,1,1,1,5,7,0.5,2.277930138,1,1,0.453316856
1,1,3,2,6,7,1.1,1.077923483,1,1,0.25846311
3,1,5,1,7,7,1.7,1.285934435,1,1,0.423925745
5,1,3,2,8,7,1.1,0.917957595,2,1,0.369260047
5,1,4,1,9,7,1.4,0.422004996,1,1,0.317355615
1,1,1,2,10,7,0.5,0.086069292,1,0,0.367017421
5,1,2,1,11,7,0.8,0.853931616,1,1,0.326775256
3,1,2,1,12,7,0.8,1.285870366,2,1,0.408958611
5,1,1,2,13,7,0.5,0.389931203,2,1,0.287700658
3,1,4,1,14,7,1.4,1.925961892,2,1,0.277695967
1,1,5,1,15,7,1.7,1.253970431,1,1,0.17460755
1,1,5,2,16,7,1.7,0.950031388,2,1,0.17460755
1,1,4,2,17,7,1.4,1.109979859,2,1,0.221243699
1,1,4,1,18,7,1.4,1.205982904,1,1,0.221243699
3,1,3,2,19,7,1.1,1.926032181,1,1,0.259459388
5,1,2,2,20,7,0.8,0.997915347,2,1,0.326775256
3,1,3,1,21,7,1.1,0.965962228,2,1,0.259459388
5,1,4,2,22,7,1.4,1.52604655,2,1,0.317355615
5,1,3,1,23,7,1.1,1.845922965,1,1,0.369260047
1,1,1,1,24,7,0.5,0.485959441,1,1,0.367017421
5,1,5,2,25,7,1.7,1.365887211,2,1,0.320241608
3,1,4,2,26,7,1.4,1.686027989,1,1,0.277695967
5,1,1,1,27,7,0.5,0.885948182,1,1,0.287700658
1,1,2,1,28,7,0.8,0.582044595,1,1,0.261221879
1,1,3,1,29,7,1.1,0.934049541,1,1,0.25846311
3,1,2,2,30,7,0.8,1.190011632,2,1,0.408958611
5,1,3,1,31,7,1.1,0.661974977,2,1,0.369260047
3,1,4,1,32,7,1.4,0.972786843,2,1,0.277695967
1,1,3,1,33,7,1.1,1.397981531,1,1,0.25846311
3,1,1,1,34,7,0.5,1.157985736,2,1,0.453316856
3,1,3,2,35,7,1.1,1.222001451,2,1,0.259459388
5,1,4,1,36,7,1.4,1.232212403,2,1,0.317355615
3,1,3,1,37,7,1.1,1.411175434,2,1,0.259459388
5,1,2,1,38,7,0.8,1.318006051,2,1,0.326775256
1,1,4,1,39,7,1.4,1.429951755,1,1,0.221243699
5,1,5,1,40,7,1.7,1.509883071,2,1,0.320241608
3,1,2,2,41,7,0.8,0.262075186,2,1,0.408958611
3,1,5,2,42,7,1.7,2.293969834,2,1,0.423925745
3,1,1,2,43,7,0.5,1.49407166,1,1,0.453316856
5,1,5,2,44,7,1.7,1.392255112,2,1,0.320241608
5,1,4,2,45,7,1.4,1.525943915,1,1,0.317355615
5,1,1,1,46,7,0.5,0.725918536,2,1,0.287700658
3,1,2,1,47,7,0.8,0.325996663,1,1,0.408958611
3,1,5,1,48,7,1.7,1.029968301,2,1,0.423925745
3,1,4,2,49,7,1.4,2.069909855,2,1,0.277695967
1,1,2,1,50,7,0.8,0.869971001,1,1,0.261221879
1,1,5,1,51,7,1.7,1.318003874,1,1,0.17460755
1,1,3,2,52,7,1.1,1.350037546,2,1,0.25846311
1,1,1,2,53,7,0.5,0.582007895,2,1,0.367017421
1,1,4,2,54,7,1.4,0.838083506,2,1,0.221243699
1,1,5,2,55,7,1.7,0.997979416,2,1,0.17460755
1,1,1,1,56,7,0.5,1.045990891,1,1,0.367017421
5,1,2,2,57,7,0.8,0.965965027,2,1,0.326775256
5,1,1,2,58,7,0.5,0.597977612,1,1,0.287700658
1,1,2,2,59,7,0.8,0.901957087,2,1,0.261221879
5,1,3,2,60,7,1.1,0.933964323,2,1,0.369260047
5,1,5,2,61,7,1.7,1.525900373,2,1,0.320241608
5,1,4,2,62,7,1.4,1.269954766,2,1,0.317355615
1,1,5,2,63,7,1.7,0.901999385,1,1,0.17460755
3,1,2,1,64,7,0.8,0.853980446,2,1,0.408958611
1,1,4,2,65,7,1.4,1.654013911,2,1,0.221243699
3,1,4,2,66,7,1.4,1.189852081,2,1,0.277695967
3,1,1,1,67,7,0.5,0.965968448,1,1,0.453316856
1,1,3,2,68,7,1.1,0.689471864,2,1,0.25846311
5,1,4,1,69,7,1.4,1.525984658,1,1,0.317355615
5,1,2,1,70,7,0.8,0.261975039,2,1,0.326775256
1,1,2,2,71,7,0.8,1.365892809,2,1,0.261221879
1,1,2,1,72,7,0.8,0.997862474,1,1,0.261221879
1,1,4,1,73,7,1.4,1.413947827,1,1,0.221243699
5,1,3,1,74,7,1.1,1.605951118,2,1,0.369260047
5,1,2,2,75,7,0.8,1.238069138,1,1,0.326775256
5,1,1,2,76,7,0.5,1.013984278,2,1,0.287700658
3,1,1,2,77,7,0.5,0.645954253,2,1,0.453316856
3,1,4,1,78,7,1.4,1.542000717,1,1,0.277695967
5,1,1,1,79,7,0.5,0.789842502,1,1,0.287700658
3,1,2,2,80,7,0.8,1.717884693,2,1,0.408958611
1,1,5,1,81,7,1.7,1.381855995,1,1,0.17460755
5,1,5,1,82,7,1.7,1.781949237,2,1,0.320241608
5,1,3,2,83,7,1.1,1.413928233,2,1,0.369260047
1,1,3,1,84,7,1.1,1.333951509,1,1,0.25846311
3,1,3,2,85,7,1.1,1.397927725,2,1,0.259459388
3,1,5,1,86,7,1.7,1.477993088,1,1,0.423925745
3,1,3,1,87,7,1.1,1.477885788,1,1,0.259459388
1,1,1,1,88,7,0.5,0.998039442,1,1,0.367017421
3,1,5,2,89,7,1.7,1.733968242,1,1,0.423925745
1,1,1,2,90,7,0.5,0.853959608,2,1,0.367017421
1,1,5,2,91,7,1.7,1.23802715,2,1,0.17460755
3,1,4,2,92,7,1.4,1.317987079,2,1,0.277695967
3,1,2,1,93,7,0.8,1.653944555,1,1,0.408958611
3,1,3,1,94,7,1.1,1.413983593,2,1,0.259459388
3,1,5,1,95,7,1.7,1.541893727,1,1,0.423925745
3,1,3,2,96,7,1.1,1.253879615,2,1,0.259459388
1,1,5,1,97,7,1.7,1.445892548,1,1,0.17460755
5,1,2,1,98,7,0.8,0.709935135,1,1,0.326775256
3,1,4,1,99,7,1.4,1.477984691,1,1,0.277695967
3,1,1,1,100,7,0.5,1.189919882,1,1,0.453316856
1,1,4,1,101,7,1.4,1.141950705,1,1,0.221243699
5,1,4,1,102,7,1.4,1.349898522,1,1,0.317355615
1,1,2,2,103,7,0.8,0.902019912,1,1,0.261221879
1,1,1,1,104,7,0.5,0.469994078,1,1,0.367017421
3,1,2,2,105,7,0.8,1.029862867,2,1,0.408958611
1,1,3,2,106,7,1.1,1.205981971,2,1,0.25846311
5,1,3,1,107,7,1.1,1.510023339,2,1,0.369260047
5,1,3,2,108,7,1.1,1.285924483,2,1,0.369260047
5,1,1,1,109,7,0.5,0.885946316,2,1,0.287700658
5,1,1,2,110,7,0.5,0.758029962,2,1,0.287700658
3,1,1,2,111,7,0.5,0.709928603,2,1,0.453316856
1,1,2,1,112,7,0.8,0.597982899,1,1,0.261221879
1,1,4,2,113,7,1.4,1.093955092,2,1,0.221243699
5,1,2,2,114,7,0.8,0.85388372,2,1,0.326775256
3,1,5,2,115,7,1.7,0.917980299,2,1,0.423925745
5,1,5,1,116,7,1.7,1.28592355,2,1,0.320241608
5,1,5,2,117,7,1.7,1.349970055,2,1,0.320241608
1,1,1,2,118,7,0.5,1.989980717,2,1,0.367017421
5,1,4,2,119,7,1.4,1.317976816,1,1,0.317355615
1,1,3,1,120,7,1.1,1.349959481,1,1,0.25846311
1,1,2,2,121,7,0.8,0.629968363,2,1,0.261221879
1,1,1,2,122,7,0.5,0.837911204,2,1,0.367017421
3,1,4,2,123,7,1.4,0.886010074,2,1,0.277695967
5,1,5,2,124,7,1.7,1.429956732,2,1,0.320241608
1,1,5,1,125,7,1.7,1.253939641,1,1,0.17460755
1,1,1,1,126,7,0.5,1.205949314,1,1,0.367017421
1,1,4,2,127,7,1.4,1.57392771,1,1,0.221243699
3,1,3,2,128,7,1.1,1.413865718,2,1,0.259459388
3,1,2,1,129,7,0.8,1.269971872,2,1,0.408958611
1,1,4,1,130,7,1.4,0.997981593,1,1,0.221243699
5,1,1,1,131,7,0.5,0.725900808,2,1,0.287700658
5,1,2,2,132,7,0.8,0.934019373,2,1,0.326775256
1,1,3,1,133,7,1.1,1.589951233,1,1,0.25846311
5,1,3,1,134,7,1.1,1.157965831,2,1,0.369260047
5,1,1,2,135,7,0.5,0.998044729,2,1,0.287700658
3,1,5,1,136,7,1.7,1.318000764,2,1,0.423925745
1,1,2,1,137,7,0.8,0.725986027,1,1,0.261221879
1,1,3,2,138,7,1.1,1.029934712,2,1,0.25846311
3,1,3,1,139,7,1.1,1.205952114,1,1,0.259459388
3,1,4,1,140,7,1.4,1.206017427,1,1,0.277695967
5,1,3,2,141,7,1.1,1.029910141,1,1,0.369260047
3,1,1,1,142,7,0.5,0.741887942,2,1,0.453316856
1,1,5,2,143,7,1.7,1.125903545,1,1,0.17460755
3,1,5,2,144,7,1.7,1.413952181,2,1,0.423925745
5,1,4,1,145,7,1.4,1.349947351,2,1,0.317355615
3,1,2,2,146,7,0.8,1.302004299,2,1,0.408958611
3,1,1,2,147,7,0.5,0.677994456,2,1,0.453316856
5,1,5,1,148,7,1.7,0.966014789,2,1,0.320241608
5,1,4,2,149,7,1.4,1.621920524,1,1,0.317355615
5,1,2,1,150,7,0.8,1.078049444,2,1,0.326775256
1,1,3,1,151,7,1.1,1.26998058,1,1,0.25846311
3,1,5,1,152,7,1.7,1.30195547,1,1,0.423925745
3,1,3,2,153,7,1.1,1.157973606,2,1,0.259459388
1,1,5,2,154,7,1.7,1.221913433,2,1,0.17460755
1,1,4,1,155,7,1.4,1.574046207,1,1,0.221243699
3,1,3,1,156,7,1.1,1.013973081,1,1,0.259459388
3,1,1,2,157,7,0.5,0.501954039,2,1,0.453316856
5,1,2,2,158,7,0.8,0.597973569,2,1,0.326775256
5,1,3,1,159,7,1.1,0.933952193,1,1,0.369260047
3,1,4,2,160,7,1.4,1.350006133,2,1,0.277695967
5,1,1,1,161,7,0.5,0.551523081,1,1,0.287700658
1,1,1,1,162,7,0.5,0.613956659,1,1,0.367017421
1,1,2,2,163,7,0.8,0.725942173,2,1,0.261221879
3,1,5,2,164,7,1.7,1.462009064,2,1,0.423925745
5,1,5,1,165,7,1.7,1.2218758,2,1,0.320241608
5,1,4,1,166,7,1.4,1.477956077,2,1,0.317355615
3,1,2,1,167,7,0.8,0.917977189,1,1,0.408958611
5,1,5,2,168,7,1.7,1.029981675,2,1,0.320241608
5,1,4,2,169,7,1.4,1.70201419,2,1,0.317355615
1,1,4,2,170,7,1.4,1.605879896,2,1,0.221243699
1,1,2,1,171,7,0.8,1.365923911,1,1,0.261221879
1,1,1,2,172,7,0.5,0.534081016,2,1,0.367017421
3,1,1,1,173,7,0.5,0.582001986,2,1,0.453316856
3,1,4,1,174,7,1.4,1.077999371,2,1,0.277695967
5,1,2,1,175,7,0.8,0.485979035,2,1,0.326775256
3,1,2,2,176,7,0.8,0.853945301,2,1,0.408958611
1,1,5,1,177,7,1.7,1.221956664,1,1,0.17460755
1,1,3,2,178,7,1.1,1.493916153,2,1,0.25846311
5,1,3,2,179,7,1.1,0.053997054,2,0,0.369260047
5,1,1,2,180,7,0.5,0.358085074,1,1,0.287700658
1,1,1,2,181,7,0.5,0.59797388,2,1,0.367017421
1,1,5,2,182,7,1.7,1.414021537,2,1,0.17460755
5,1,5,2,183,7,1.7,1.42989515,2,1,0.320241608
5,1,4,2,184,7,1.4,1.589921686,2,1,0.317355615
1,1,1,1,185,7,0.5,0.421940616,1,1,0.367017421
1,1,2,1,186,7,0.8,0.773911351,1,1,0.261221879
3,1,1,2,187,7,0.5,0.870016409,1,1,0.453316856
5,1,3,2,188,7,1.1,1.189939476,1,1,0.369260047
5,1,2,2,189,7,0.8,1.173959807,2,1,0.326775256
1,1,3,1,190,7,1.1,0.885957824,1,1,0.25846311
3,1,5,1,191,7,1.7,1.79797276,2,1,0.423925745
3,1,1,1,192,7,0.5,1.461967077,2,1,0.453316856
5,1,1,1,193,7,0.5,0.773911973,2,1,0.287700658
5,1,5,1,194,7,1.7,1.78189792,2,1,0.320241608
3,1,2,1,195,7,0.8,1.317957222,2,1,0.408958611
1,1,5,1,196,7,1.7,1.365952524,1,1,0.17460755
1,1,3,2,197,7,1.1,0.965936413,2,1,0.25846311
5,1,4,1,198,7,1.4,1.558009622,2,1,0.317355615
3,1,5,2,199,7,1.7,1.734003386,2,1,0.423925745
1,1,2,2,200,7,0.8,1.070721295,2,1,0.261221879
3,1,3,2,201,7,1.1,1.109965241,2,1,0.259459388
1,1,4,2,202,7,1.4,1.509998146,2,1,0.221243699
3,1,3,1,203,7,1.1,1.429943358,2,1,0.259459388
5,1,3,1,204,7,1.1,1.317915857,2,1,0.369260047
3,1,4,1,205,7,1.4,1.429943669,1,1,0.277695967
3,1,4,2,206,7,1.4,1.445952574,2,1,0.277695967
3,1,2,2,207,7,0.8,0.159018618,2,1,0.408958611
5,1,1,2,208,7,0.5,0.61401202,2,1,0.287700658
1,1,4,1,209,7,1.4,1.541985788,1,1,0.221243699
5,1,2,1,210,7,0.8,0.853934105,2,1,0.326775256
1,1,5,1,211,7,1.7,0.917996472,1,1,0.17460755
3,1,5,2,212,7,1.7,1.509955226,1,1,0.423925745
5,1,5,1,213,7,1.7,1.125957351,2,1,0.320241608
1,1,5,2,214,7,1.7,1.205997833,2,1,0.17460755
5,1,2,2,215,7,0.8,1.077987241,2,1,0.326775256
3,1,5,1,216,7,1.7,0.83798647,1,1,0.423925745
1,1,3,1,217,7,1.1,1.174006459,1,1,0.25846311
5,1,2,1,218,7,0.8,1.397952606,2,1,0.326775256
1,1,4,1,219,7,1.4,1.141921781,1,1,0.221243699
3,1,2,1,220,7,0.8,1.765947797,2,1,0.408958611
3,1,2,2,221,7,0.8,1.013986766,1,1,0.408958611
1,1,4,2,222,7,1.4,1.589987,1,1,0.221243699
3,1,3,1,223,7,1.1,0.885983327,1,1,0.259459388
3,1,4,1,224,7,1.4,1.301889535,1,1,0.277695967
1,1,2,1,225,7,0.8,0.82189639,1,1,0.261221879
5,1,3,2,226,7,1.1,1.318005118,1,1,0.369260047
5,1,4,1,227,7,1.4,1.318016004,1,1,0.317355615
1,1,1,1,228,7,0.5,0.934001334,1,1,0.367017421
5,1,1,1,229,7,0.5,0.917947642,2,1,0.287700658
5,1,4,2,230,7,1.4,0.917871755,2,1,0.317355615
3,1,3,2,231,7,1.1,0.70997339,2,1,0.259459388
1,1,1,2,232,7,0.5,1.029903921,2,1,0.367017421
3,1,1,2,233,7,0.5,0.822015508,2,1,0.453316856
5,1,5,2,234,7,1.7,1.445834699,2,1,0.320241608
3,1,4,2,235,7,1.4,1.062029342,2,1,0.277695967
5,1,3,1,236,7,1.1,1.292470739,2,1,0.369260047
1,1,3,2,237,7,1.1,1.637902371,2,1,0.25846311
1,1,2,2,238,7,0.8,1.269896606,2,1,0.261221879
3,1,1,1,239,7,0.5,0.997906949,2,1,0.453316856
5,1,1,2,240,7,0.5,1.349914073,2,1,0.287700658
3,1,5,1,241,7,1.7,0.918030373,2,1,0.423925745
3,1,1,2,242,7,0.5,1.52598217,2,1,0.453316856
5,1,5,1,243,7,1.7,0.981963046,1,1,0.320241608
1,1,1,1,244,7,0.5,0.597975435,1,1,0.367017421
5,1,4,1,245,7,1.4,0.982023694,2,1,0.317355615
3,1,4,2,246,7,1.4,1.189878517,1,1,0.277695967
3,1,2,1,247,7,0.8,1.0459629,2,1,0.408958611
1,1,4,2,248,7,1.4,1.349967567,2,1,0.221243699
5,1,1,1,249,7,0.5,0.901973882,2,1,0.287700658
5,1,2,2,250,7,0.8,0.757997616,2,1,0.326775256
1,1,5,2,251,7,1.7,1.31793514,2,1,0.17460755
3,1,3,1,252,7,1.1,1.333918852,1,1,0.259459388
1,1,5,1,253,7,1.7,1.461933487,1,1,0.17460755
5,1,3,1,254,7,1.1,1.445971546,2,1,0.369260047
3,1,1,1,255,7,0.5,0.741881411,1,1,0.453316856
3,1,4,1,256,7,1.4,1.365881924,1,1,0.277695967
3,1,2,2,257,7,0.8,1.109963686,2,1,0.408958611
1,1,2,1,258,7,0.8,0.918009223,1,1,0.261221879
3,1,3,2,259,7,1.1,0.934000712,2,1,0.259459388
5,1,3,2,260,7,1.1,0.901908569,2,1,0.369260047
5,1,2,1,261,7,0.8,1.173962917,1,1,0.326775256
1,1,2,2,262,7,0.8,0.997924988,2,1,0.261221879
1,1,1,2,263,7,0.5,0.853997241,2,1,0.367017421
1,1,4,1,264,7,1.4,1.173949232,1,1,0.221243699
3,1,5,2,265,7,1.7,1.445953818,2,1,0.423925745
1,1,3,1,266,7,1.1,1.333909211,1,1,0.25846311
1,1,3,2,267,7,1.1,1.365968386,2,1,0.25846311
5,1,4,2,268,7,1.4,1.269985245,2,1,0.317355615
5,1,1,2,269,7,0.5,1.605928725,2,1,0.287700658
5,1,5,2,270,7,1.7,1.349912207,1,1,0.320241608
1,1,3,1,271,7,1.1,0.933926379,1,1,0.25846311
1,1,5,1,272,7,1.7,1.349893235,1,1,0.17460755
1,1,1,2,273,7,0.5,0.774010565,2,1,0.367017421
5,1,3,1,274,7,1.1,0.917918407,1,1,0.369260047
1,1,1,1,275,7,0.5,0.485973437,1,1,0.367017421
3,1,2,2,276,7,0.8,0.789872048,2,1,0.408958611
1,1,4,1,277,7,1.4,1.125962638,1,1,0.221243699
1,1,4,2,278,7,1.4,1.173979401,2,1,0.221243699
3,1,3,1,279,7,1.1,1.429980369,1,1,0.259459388
3,1,2,1,280,7,0.8,1.061962474,2,1,0.408958611
5,1,1,1,281,7,0.5,0.469989413,1,1,0.287700658
5,1,1,2,282,7,0.5,0.645961718,2,1,0.287700658
3,1,4,1,283,7,1.4,1.141905297,2,1,0.277695967
3,1,5,2,284,7,1.7,1.061945679,2,1,0.423925745
5,1,2,1,285,7,0.8,1.461917004,2,1,0.326775256
3,1,1,2,286,7,0.5,0.646035428,2,1,0.453316856
5,1,5,2,287,7,1.7,1.157962409,2,1,0.320241608
1,1,2,2,288,7,0.8,0.901899549,2,1,0.261221879
