target,setsize,dyn,resp,rt,sub,exp,correct
Absent,16,Static,2,2.35950342576098,7,1,1
Absent,12,Static,2,1.83006288970864,7,1,1
Absent,12,Static,2,2.37123477521391,7,1,1
Present,12,Static,1,0.818411705462495,7,1,1
Absent,8,Static,2,1.12420529736482,7,1,1
Absent,16,Static,2,1.57124456162182,7,1,1
Present,8,Static,1,0.594792394289925,7,1,1
Absent,8,Static,2,1.5241702638491,7,1,1
Present,12,Static,1,0.888909803115439,7,1,1
Present,12,Static,1,1.41832802694626,7,1,1
Present,8,Static,1,0.571270387486493,7,1,1
Present,16,Static,1,0.771254049962863,7,1,1
Present,16,Static,1,1.19481339328058,7,1,1
Absent,16,Static,2,2.50068351912341,7,1,1
Present,12,Static,1,0.594801436533544,7,1,1
Absent,16,Static,2,2.37128585821119,7,1,1
Absent,12,Static,2,1.5359443831826,7,1,1
Absent,8,Static,2,1.0418372145482,7,1,1
Present,8,Dynamic,1,1.62654034704974,8,1,1
Present,12,Dynamic,1,1.71226494656912,8,1,1
Present,16,Dynamic,2,1.2299058997678,8,1,0
Absent,16,Dynamic,2,1.17105764269945,8,1,1
Absent,16,Dynamic,2,1.13577136894946,8,1,1
Absent,8,Dynamic,2,1.01820374516319,8,1,1
Present,8,Dynamic,1,0.535785724071502,8,1,1
Absent,12,Dynamic,2,0.853453867128337,8,1,1
Absent,8,Dynamic,2,1.14756791115542,8,1,1
Absent,16,Dynamic,2,1.33568079066754,8,1,1
Present,12,Dynamic,1,1.10050218701781,8,1,1
Present,16,Dynamic,1,1.04164731877336,8,1,1
Absent,12,Dynamic,2,1.14756120474794,8,1,1
Present,16,Dynamic,1,0.971146261185822,8,1,1
Absent,12,Dynamic,1,1.0298745146456,8,1,0
Absent,16,Dynamic,2,1.53578599640514,8,1,1
Present,16,Dynamic,1,0.712240264513639,8,1,1
Absent,16,Dynamic,2,1.31225729618382,8,1,1
Present,8,Dynamic,1,0.853404651715209,8,1,1
Present,8,Dynamic,1,0.853431236759207,8,1,1
Present,8,Dynamic,1,0.782840374448824,8,1,1
Absent,8,Dynamic,1,1.19458522685545,8,1,0
Absent,12,Dynamic,1,1.67694261960878,8,1,0
Absent,8,Dynamic,2,1.5005132507531,8,1,1
Absent,12,Dynamic,2,1.37106736481928,8,1,1
Present,16,Dynamic,1,1.00637403681048,8,1,1
Present,12,Dynamic,1,1.3004654805427,8,1,1
Present,12,Dynamic,1,1.46524587824842,8,1,1
Absent,8,Dynamic,2,1.04167502656492,8,1,1
Present,12,Dynamic,1,1.17103964867329,8,1,1
Absent,8,Dynamic,2,2.22988821817398,8,1,1
Absent,8,Dynamic,2,1.19457785381564,8,1,1
Absent,16,Dynamic,2,1.22994888995072,8,1,1
Present,8,Dynamic,1,1.4181144633867,8,1,1
Absent,8,Dynamic,2,1.35966442562858,8,1,1
Present,16,Dynamic,1,0.759294320103436,8,1,1
Absent,12,Dynamic,2,1.19459513609945,8,1,1
Present,12,Dynamic,1,1.04165065192865,8,1,1
Present,8,Dynamic,1,1.14754112060928,8,1,1
Present,8,Dynamic,1,1.37112623886424,8,1,1
Present,16,Dynamic,1,0.912266186269335,8,1,1
Absent,16,Dynamic,2,1.70052767437664,8,1,1
Absent,12,Dynamic,1,0.771253986420561,8,1,0
Present,16,Dynamic,1,1.05341507555204,8,1,1
Present,12,Dynamic,1,0.947469507060305,8,1,1
Absent,12,Dynamic,2,2.1240259986098,8,1,1
Present,8,Dynamic,2,1.98283378332326,8,1,0
Absent,12,Dynamic,2,1.19460590745348,8,1,1
Absent,8,Dynamic,2,1.28870892617306,8,1,1
Present,12,Dynamic,1,1.0063591002654,8,1,1
Absent,16,Dynamic,1,1.1594260290176,8,1,0
Present,16,Dynamic,1,0.971106749514547,8,1,1
Present,8,Dynamic,1,0.923977675379319,8,1,1
Present,12,Dynamic,1,0.712246860652158,8,1,1
Absent,8,Dynamic,2,1.47693977932613,8,1,1
Absent,16,Dynamic,2,1.67705994165681,8,1,1
Absent,12,Dynamic,2,1.37100950826334,8,1,1
Present,12,Dynamic,1,1.43006507254358,8,1,1
Absent,16,Dynamic,2,1.6769656559718,8,1,1
Present,16,Dynamic,2,1.39458055375508,8,1,0
Absent,8,Static,2,2.13578433233306,8,1,1
Present,12,Static,1,0.724002267214019,8,1,1
Absent,16,Static,1,0.724003800966784,8,1,0
Present,8,Static,1,0.618120078793254,8,1,1
Absent,8,Static,2,1.01819351513313,8,1,1
Absent,16,Static,2,1.50052917471385,8,1,1
Present,8,Static,1,0.653541137316097,8,1,1
Present,8,Static,1,0.606358071080649,8,1,1
Absent,12,Static,2,0.606399357093323,8,1,1
Absent,12,Static,2,0.723986538730969,8,1,1
Absent,16,Static,2,1.01811481257482,8,1,1
Present,8,Static,1,1.06517835136583,8,1,1
Absent,8,Static,2,0.759309617530562,8,1,1
Absent,8,Static,2,0.735748511357997,8,1,1
Present,12,Static,1,1.0063490757384,8,1,1
Present,12,Static,1,0.653400152372342,8,1,1
Absent,12,Static,2,0.712241372223616,8,1,1
Present,8,Static,1,0.806316186936783,8,1,1
Present,16,Static,1,0.712228926774515,8,1,1
Present,16,Static,1,1.04167213950132,8,1,1
Present,16,Static,1,0.665159924615182,8,1,1
Present,12,Static,1,0.853361836961085,8,1,1
Present,12,Static,1,0.61815826221482,8,1,1
Present,16,Static,1,1.40636062566409,8,1,1
Absent,12,Static,2,1.05337978420539,8,1,1
Absent,16,Static,2,1.1945814726696,8,1,1
Absent,12,Static,2,1.39464651012804,8,1,1
Absent,8,Static,2,0.653405259869032,8,1,1
Present,16,Static,1,1.06516022702272,8,1,1
Absent,16,Static,2,1.47699214745353,8,1,1
Present,8,Static,1,1.08870135932648,8,1,1
Absent,8,Static,2,0.841768105966366,8,1,1
Present,8,Static,1,0.571031102765119,8,1,1
Present,8,Static,2,0.606340067030942,8,1,0
Present,16,Static,1,0.747552381493733,8,1,1
Absent,16,Static,2,0.924038499194467,8,1,1
Present,12,Static,1,0.84201972158553,8,1,1
Present,16,Static,1,0.994556643587202,8,1,1
Present,12,Static,1,0.806319820828321,8,1,1
Present,12,Static,1,0.90046422580599,8,1,1
Absent,8,Static,2,0.91222478497366,8,1,1
Present,8,Static,1,0.665035745791101,8,1,1
Present,12,Static,1,0.924008926841452,8,1,1
Absent,16,Static,2,2.34749981454661,8,1,1
Absent,16,Static,2,1.7121984137857,8,1,1
Present,16,Static,1,1.01809946001231,8,1,1
Present,8,Static,1,1.11235866085735,8,1,1
Absent,16,Static,2,1.73578791443015,8,1,1
Present,16,Static,1,0.959288935261611,8,1,1
Present,12,Static,1,0.594569598617454,8,1,1
Present,16,Static,1,0.865171666678179,8,1,1
Absent,12,Static,2,1.38280716820555,8,1,1
Absent,12,Static,2,1.39459400666965,8,1,1
Absent,12,Static,2,1.26514893773401,8,1,1
Absent,8,Static,2,1.53575921086849,8,1,1
Absent,8,Static,2,1.159308536553,8,1,1
Absent,8,Static,2,0.818121706107377,8,1,1
Absent,16,Static,2,1.58282690983924,8,1,1
Absent,12,Static,2,1.06519665615178,8,1,1
Absent,12,Static,2,1.11224034136922,8,1,1
Present,8,Dynamic,1,0.818108423609374,8,1,1
Absent,8,Dynamic,2,1.34688300876223,8,1,1
Absent,12,Dynamic,2,1.32398369677776,8,1,1
Present,16,Dynamic,1,1.22988626172082,8,1,1
Present,8,Dynamic,1,0.618100420695555,8,1,1
Present,8,Dynamic,1,0.935769741634431,8,1,1
Present,12,Dynamic,1,0.900468416057265,8,1,1
Absent,8,Dynamic,2,0.982822704550927,8,1,1
Absent,12,Dynamic,2,1.18288255932839,8,1,1
Present,12,Dynamic,1,0.723977421424934,8,1,1
Present,16,Dynamic,1,0.571051973828617,8,1,1
Absent,16,Dynamic,2,1.52401226500842,8,1,1
Absent,12,Dynamic,2,1.38281365407329,8,1,1
Absent,16,Dynamic,2,1.19459808331067,8,1,1
Absent,16,Dynamic,1,1.2417301648029,8,1,0
Present,16,Dynamic,1,0.618088250920664,8,1,1
Absent,8,Dynamic,2,1.28871675031587,8,1,1
Absent,8,Dynamic,2,1.05340808845631,8,1,1
Absent,12,Dynamic,1,1.27699922644115,8,1,0
Present,16,Dynamic,1,0.829879503517986,8,1,1
Present,16,Dynamic,1,1.19457960309592,8,1,1
Present,8,Dynamic,1,1.04175487693283,8,1,1
Absent,8,Dynamic,2,1.11222781572269,8,1,1
Present,12,Dynamic,1,0.783038895163372,8,1,1
Absent,16,Dynamic,1,1.39460953466096,8,1,0
Present,12,Dynamic,1,0.841681333663473,8,1,1
Present,12,Dynamic,2,1.86517123729391,8,1,0
Absent,16,Dynamic,2,1.20634216215694,8,1,1
Absent,12,Dynamic,1,0.888704022508136,8,1,0
Present,8,Dynamic,1,1.21809728803146,8,1,1
Absent,12,Dynamic,2,1.9475393245466,8,1,1
Present,12,Dynamic,1,1.62992417615078,8,1,1
Absent,16,Dynamic,2,1.57108602380413,8,1,1
Present,8,Dynamic,1,0.865202487085298,8,1,1
Absent,12,Dynamic,2,1.33577189356583,8,1,1
Absent,12,Dynamic,2,1.62987328664167,8,1,1
Absent,12,Dynamic,2,1.477228746332,8,1,1
Absent,8,Dynamic,2,1.79462264340145,8,1,1
Absent,8,Dynamic,2,1.34781524964365,8,1,1
Present,8,Dynamic,1,0.571011068747794,8,1,1
Present,8,Dynamic,1,0.618115317142838,8,1,1
Present,12,Dynamic,1,1.15936994179083,8,1,1
Absent,8,Dynamic,2,1.32401113390733,8,1,1
Present,8,Dynamic,1,0.665245143116408,8,1,1
Present,16,Dynamic,1,0.559291339477568,8,1,1
Present,12,Dynamic,1,0.59459401836466,8,1,1
Present,12,Dynamic,1,0.594645128414413,8,1,1
Present,16,Dynamic,1,1.68882049080003,8,1,1
Present,16,Dynamic,1,1.0887126770167,8,1,1
Absent,8,Dynamic,2,1.21811537227768,8,1,1
Absent,16,Dynamic,2,2.55932702010887,8,1,1
Absent,16,Dynamic,2,2.30049339550715,8,1,1
Absent,16,Dynamic,2,1.91227338053795,8,1,1
Present,16,Dynamic,1,0.982739480929922,8,1,1
Present,8,Dynamic,1,0.665247458782687,8,1,1
Absent,12,Dynamic,2,1.87696776947632,8,1,1
Absent,8,Dynamic,2,2.07698431328663,8,1,1
Absent,16,Dynamic,2,1.8298381690538,8,1,1
Present,16,Dynamic,1,0.912221161107482,8,1,1
Present,12,Dynamic,1,0.782740555225246,8,1,1
Present,12,Dynamic,1,0.959319204319399,8,1,1
Absent,12,Dynamic,1,1.07695788696401,8,1,0
Present,8,Dynamic,1,0.994575574906776,8,1,1
Present,16,Dynamic,1,1.12400477501615,8,1,1
Present,12,Dynamic,1,2.2887099052341,8,1,1
Absent,8,Dynamic,2,1.06526298343306,8,1,1
Present,8,Dynamic,1,0.653399455668477,8,1,1
Absent,8,Dynamic,2,1.17107330100953,8,1,1
Present,12,Dynamic,1,2.75968225257839,8,1,1
Present,16,Dynamic,1,0.65340218233905,8,1,1
Absent,12,Dynamic,2,1.61820610092673,8,1,1
Present,8,Dynamic,1,0.594573122239126,8,1,1
Absent,16,Dynamic,2,1.11224059699452,8,1,1
Absent,16,Dynamic,2,2.66518935495515,8,1,1
Present,12,Dynamic,2,1.26518439949723,8,1,0
Present,16,Dynamic,1,0.794591079507882,8,1,1
Present,16,Dynamic,1,1.97104974170088,8,1,1
Absent,12,Dynamic,2,1.08871807021205,8,1,1
Present,16,Dynamic,1,0.700457636349711,8,1,1
Absent,8,Dynamic,2,1.27692886428849,8,1,1
Absent,12,Dynamic,2,1.87695312865435,8,1,1
Absent,16,Dynamic,2,2.34812788622821,8,1,1
Present,12,Dynamic,1,0.653412998803105,8,1,1
Absent,16,Dynamic,2,1.65341846885349,8,1,1
Absent,12,Dynamic,2,1.92399195698727,8,1,1
Absent,8,Dynamic,2,1.61808333054887,8,1,1
Absent,16,Dynamic,2,1.99462157411745,8,1,1
Present,8,Dynamic,1,2.05340128848547,8,1,1
Present,8,Dynamic,1,0.912411095814605,8,1,1
Absent,8,Dynamic,2,1.20632742610178,8,1,1
Absent,12,Dynamic,2,1.34760907019154,8,1,1
Present,12,Dynamic,1,1.27695579517876,8,1,1
Present,16,Dynamic,1,0.747544251602449,8,1,1
Present,8,Dynamic,1,0.735751914684442,8,1,1
Absent,8,Dynamic,2,1.9946057654397,8,1,1
Absent,8,Dynamic,2,1.67702566780008,8,1,1
Present,16,Dynamic,1,0.747594459444372,8,1,1
Absent,16,Dynamic,2,2.37109133012109,8,1,1
Absent,8,Dynamic,1,0.771079800244479,8,1,0
Absent,8,Dynamic,2,2.48873253393322,8,1,1
Present,8,Dynamic,1,1.07693871505671,8,1,1
Present,8,Dynamic,1,0.559284542847308,8,1,1
Present,16,Dynamic,1,1.88871879030739,8,1,1
Present,16,Dynamic,2,2.85354775016185,8,1,0
Absent,16,Dynamic,2,1.30047909384939,8,1,1
Absent,12,Dynamic,2,2.02987794470391,8,1,1
Present,8,Dynamic,1,0.829915461496057,8,1,1
Present,12,Dynamic,1,1.18281449780534,8,1,1
Present,12,Dynamic,1,2.11224841278363,8,1,1
Absent,12,Dynamic,1,0.806349242814576,8,1,0
Absent,16,Dynamic,2,1.41811818248607,8,1,1
Present,12,Dynamic,1,1.34752454338286,8,1,1
Absent,12,Dynamic,2,2.11254109888887,8,1,1
Absent,16,Dynamic,2,1.10050595623943,8,1,1
Present,8,Dynamic,1,1.14753198325252,8,1,1
Absent,16,Dynamic,2,1.10076414293599,8,1,1
Absent,8,Dynamic,1,1.77106035433371,8,1,0
Present,12,Dynamic,1,1.1240030307481,8,1,1
Present,16,Dynamic,1,0.900446843275859,8,1,1
Absent,12,Dynamic,2,1.06525796615733,8,1,1
Present,16,Static,1,0.641631894367492,8,1,1
Present,8,Static,1,0.523973383211342,8,1,1
Present,16,Static,1,0.512214914156175,8,1,1
Absent,12,Static,2,1.50047394458397,8,1,1
Absent,16,Static,2,1.12398860044232,8,1,1
Absent,12,Static,2,1.4887214000255,8,1,1
Absent,8,Static,2,1.20637641596386,8,1,1
Present,12,Static,1,1.12397298724227,8,1,1
Present,16,Static,1,0.935810245734501,8,1,1
Absent,12,Static,2,0.829872972539306,8,1,1
Absent,16,Static,2,0.947525639398009,8,1,1
Absent,16,Static,2,1.53576992207581,8,1,1
Absent,8,Static,2,0.912267258893735,8,1,1
Absent,8,Static,2,0.700458899440491,8,1,1
Present,16,Static,1,0.959602758081928,8,1,1
Present,12,Static,1,0.6769354905,8,1,1
Present,16,Static,1,0.724001921366835,8,1,1
Absent,8,Static,2,0.782874402705602,8,1,1
Absent,12,Static,2,1.18281861287323,8,1,1
Absent,16,Static,2,1.02986000915553,8,1,1
Absent,16,Static,2,0.982545521375869,8,1,1
Absent,8,Static,2,0.935767085135012,8,1,1
Present,12,Static,2,0.535760512387242,8,1,0
Present,12,Static,1,0.735783411747434,8,1,1
Present,8,Static,1,0.523994449753445,8,1,1
Present,12,Static,1,0.476915844098585,8,1,1
Present,8,Static,1,0.500465226587949,8,1,1
Present,8,Static,1,0.735757242720865,8,1,1
Absent,12,Static,2,1.17109313954825,8,1,1
Present,8,Static,1,0.794586127391995,8,1,1
Absent,12,Dynamic,1,1.05339877065853,8,1,0
Absent,12,Dynamic,2,2.18284772075731,8,1,1
Absent,12,Dynamic,2,2.35932520232836,8,1,1
Present,16,Dynamic,2,2.25337858627427,8,1,0
Present,16,Dynamic,2,2.35930579985688,8,1,0
Present,8,Dynamic,1,0.853487323985973,8,1,1
Present,16,Dynamic,2,1.66517023651249,8,1,0
Absent,8,Dynamic,1,1.45342919175528,8,1,0
Absent,16,Dynamic,2,1.47696950706086,8,1,1
Absent,16,Dynamic,2,1.4416186803719,8,1,1
Present,12,Dynamic,1,1.10046599346424,8,1,1
Absent,12,Dynamic,1,1.55934372932461,8,1,0
Absent,8,Dynamic,2,1.22989807061276,8,1,1
Present,12,Dynamic,1,1.00669764356735,8,1,1
Absent,16,Dynamic,2,2.31224694251978,8,1,1
Absent,16,Dynamic,2,1.84167577172138,8,1,1
Present,12,Dynamic,1,1.34758892590526,8,1,1
Present,12,Dynamic,1,0.712215128012758,8,1,1
Present,16,Dynamic,1,0.488705133559961,8,1,1
Absent,8,Dynamic,2,1.86514665715458,8,1,1
Present,16,Dynamic,1,0.782811754424984,8,1,1
Present,8,Dynamic,1,0.606341540636095,8,1,1
Absent,12,Dynamic,2,1.7240384574261,8,1,1
Present,8,Dynamic,1,0.606377162791432,8,1,1
Present,8,Dynamic,1,1.3122355830601,8,1,1
Absent,8,Dynamic,2,1.67695842828743,8,1,1
Present,8,Dynamic,1,1.26519664946863,8,1,1
Present,12,Dynamic,1,1.14763861915526,8,1,1
Absent,8,Dynamic,2,1.67695768647263,8,1,1
Absent,16,Dynamic,1,1.7593117644501,8,1,0
Absent,16,Static,2,0.8418193112484,8,1,1
Absent,8,Static,2,1.07709827043527,8,1,1
Absent,16,Static,2,1.28870738239584,8,1,1
Absent,12,Static,2,0.959318241965775,8,1,1
Present,8,Static,1,0.535754602929046,8,1,1
Present,12,Static,1,0.700466954148396,8,1,1
Present,16,Static,1,0.653422321613107,8,1,1
Absent,12,Static,2,0.82993607192293,8,1,1
Absent,12,Static,2,0.841688882132075,8,1,1
Present,8,Static,1,0.559320370506612,8,1,1
Absent,16,Static,2,1.11224553908596,8,1,1
Present,8,Static,1,0.535769915392848,8,1,1
Present,8,Static,1,0.55926966143852,8,1,1
Absent,8,Static,2,0.571076664238717,8,1,1
Absent,8,Static,2,0.594588690329147,8,1,1
Absent,12,Static,2,1.24165566753345,8,1,1
Present,16,Static,1,0.512501600582254,8,1,1
Present,8,Static,1,0.488709719780672,8,1,1
Absent,16,Static,2,0.912236558780023,8,1,1
Absent,16,Static,2,1.04170745089596,8,1,1
Present,16,Static,1,1.0652377516999,8,1,1
Absent,8,Static,2,0.806297972371794,8,1,1
Absent,8,Static,2,1.08866704537104,8,1,1
Present,12,Static,1,0.559286081613209,8,1,1
Present,12,Static,1,0.547514620771835,8,1,1
Present,12,Static,1,0.724011810562843,8,1,1
Present,16,Static,1,0.771155440310395,8,1,1
Absent,12,Static,2,1.08869775049607,8,1,1
Present,12,Static,1,0.582814868712376,8,1,1
Present,16,Static,1,0.535762737831647,8,1,1
Absent,8,Static,2,0.676932969331574,8,1,1
Absent,8,Static,2,1.04166297708343,8,1,1
Present,8,Static,1,0.853499844620274,8,1,1
Present,8,Static,1,0.59456702231455,8,1,1
Absent,16,Static,2,1.05341016353395,8,1,1
Absent,12,Static,2,0.818095867889497,8,1,1
Present,12,Static,1,0.959302297956128,8,1,1
Present,16,Static,1,1.26519256948632,8,1,1
Absent,12,Static,2,1.11224090775431,8,1,1
Present,8,Static,1,0.759307136460848,8,1,1
Present,12,Static,1,0.571026681948752,8,1,1
Present,12,Static,1,0.535743691231801,8,1,1
Absent,16,Static,2,0.935761807221752,8,1,1
Present,8,Static,1,0.712216887317481,8,1,1
Absent,12,Static,2,0.829860948119858,8,1,1
Absent,16,Static,2,1.3710527590838,8,1,1
Absent,16,Static,2,1.24162406020059,8,1,1
Present,16,Static,1,0.78282456577108,8,1,1
Present,16,Static,1,0.712224942025387,8,1,1
Present,8,Static,1,0.735761633463881,8,1,1
Absent,8,Static,2,0.794611263891966,8,1,1
Absent,12,Static,2,1.70054140797856,8,1,1
Present,16,Static,1,1.19456953847111,8,1,1
Present,16,Static,1,0.747534512775019,8,1,1
Absent,12,Static,2,0.994616374730867,8,1,1
Present,12,Static,1,0.80635190432622,8,1,1
Absent,8,Static,2,0.818244411326305,8,1,1
Present,12,Static,1,0.559282913862262,8,1,1
Absent,16,Static,2,1.47693723810971,8,1,1
Absent,8,Static,2,1.17107272961221,8,1,1
Present,8,Static,1,0.806335564348046,8,1,1
Present,12,Static,1,1.15929141967354,8,1,1
Present,12,Static,1,0.688967223139116,8,1,1
Absent,8,Static,2,0.653405545567693,8,1,1
Absent,12,Static,2,1.15931408512915,8,1,1
Absent,16,Static,2,1.38284864468369,8,1,1
Present,8,Static,1,0.512312342531914,8,1,1
Absent,12,Static,2,0.888722542821597,8,1,1
Absent,16,Static,2,1.00643144226251,8,1,1
Absent,8,Static,2,0.782810446225085,8,1,1
Absent,8,Static,2,0.935758614409679,8,1,1
Absent,16,Static,2,1.35931029418589,8,1,1
Absent,16,Static,2,1.44166682316063,8,1,1
Absent,8,Static,2,0.523963088022356,8,1,1
Absent,12,Static,2,0.877019644730353,8,1,1
Absent,16,Static,2,1.10044916228435,8,1,1
Present,16,Static,1,0.735736015784823,8,1,1
Absent,8,Static,2,0.782839933370269,8,1,1
Present,12,Static,1,0.594583457526824,8,1,1
Present,8,Static,1,0.571056930957639,8,1,1
Absent,12,Static,2,1.55928612338175,8,1,1
Present,8,Static,1,0.806355563277975,8,1,1
Present,8,Static,1,0.594610583895701,8,1,1
Present,16,Static,1,0.641604788048426,8,1,1
Present,16,Static,1,0.61812349214415,8,1,1
Absent,12,Static,2,1.0298992852513,8,1,1
Present,12,Static,1,0.806360490333645,8,1,1
Present,16,Static,1,0.771058914143396,8,1,1
Present,16,Static,1,0.676922358370575,8,1,1
Present,12,Static,1,0.794638450408456,8,1,1
Absent,16,Static,2,1.20635641703393,8,1,1
Present,12,Static,1,0.86518320992036,8,1,1
Absent,8,Static,2,0.724032686640385,8,1,1
Present,16,Static,1,0.594600444086609,8,1,1
Absent,8,Static,2,0.676956521957436,8,1,1
Absent,16,Static,2,1.19456523293684,8,1,1
Absent,8,Static,2,0.829897236906618,8,1,1
Present,16,Static,1,0.724017900462968,8,1,1
Present,16,Static,1,1.47694824503924,8,1,1
Absent,16,Static,2,1.15925213355422,8,1,1
Absent,12,Static,2,0.700435416987602,8,1,1
Present,12,Static,1,0.935765997473936,8,1,1
Present,12,Static,1,1.12400751171117,8,1,1
Present,12,Static,1,0.512235203798809,8,1,1
Absent,16,Static,2,1.5475662938652,8,1,1
Absent,12,Static,2,1.24163453081837,8,1,1
Present,8,Static,1,0.535752021613007,8,1,1
Present,8,Static,1,0.547526815608762,8,1,1
Present,8,Static,1,0.594575663456453,8,1,1
Present,16,Static,1,0.524001757633414,8,1,1
Absent,12,Static,2,0.79459255812526,8,1,1
Present,12,Static,1,0.512242536739905,8,1,1
Absent,16,Static,2,1.07695796214739,8,1,1
Absent,8,Static,2,0.700462578442057,8,1,1
Present,8,Static,1,0.853417052054283,8,1,1
Absent,12,Static,2,0.594761247519273,8,1,1
Present,8,Static,1,0.606374195531316,8,1,1
Present,16,Static,1,0.888728537487623,8,1,1
Absent,8,Static,2,1.24164628958806,8,1,1
Absent,12,Static,2,1.38285161194381,8,1,1
Absent,12,Static,2,3.10455918942216,9,1,1
Present,16,Static,1,1.70045911524119,9,1,1
Present,8,Static,1,1.31224870684468,9,1,1
Absent,8,Static,2,1.24163640282291,9,1,1
Absent,16,Static,2,2.85339206664264,9,1,1
Absent,16,Static,2,2.22984155840254,9,1,1
Present,16,Static,1,1.14753724086779,9,1,1
Present,16,Static,1,0.618111993263597,9,1,1
Present,12,Static,1,1.13574957897265,9,1,1
Absent,8,Static,2,1.24164855246806,9,1,1
Absent,12,Static,2,2.46518557279762,9,1,1
Present,8,Static,1,0.841636583263266,9,1,1
Absent,12,Static,2,1.18281358013553,9,1,1
Absent,12,Static,2,1.67693647499902,9,1,1
Present,12,Static,1,0.888697927944236,9,1,1
Absent,16,Static,2,1.70046008761381,9,1,1
Absent,16,Static,2,2.48834338285417,9,1,1
Present,16,Static,1,1.17103322105936,9,1,1
Present,12,Static,1,0.712242376398422,9,1,1
Present,8,Static,1,0.653402462007307,9,1,1
Present,8,Static,1,1.1122246732026,9,1,1
Present,12,Static,1,1.51224389009178,9,1,1
Present,8,Static,1,0.853393675568441,9,1,1
Present,16,Static,1,1.00634792894664,9,1,1
Absent,12,Static,2,1.59460390352456,9,1,1
Absent,8,Static,2,1.41813397189151,9,1,1
Present,12,Static,1,1.00634367356349,9,1,1
Absent,8,Static,2,1.35926237018327,9,1,1
Absent,8,Static,2,1.73575114278833,9,1,1
Absent,16,Static,2,2.55932079774652,9,1,1
Absent,16,Static,2,2.82987726051567,9,1,1
Present,8,Static,1,0.629842986887979,9,1,1
Absent,12,Static,2,1.60631789065314,9,1,1
Present,16,Static,1,0.806321288945014,9,1,1
Present,8,Static,1,0.688672325474045,9,1,1
Present,8,Static,1,0.86513869341195,9,1,1
Present,12,Static,1,1.4651835879547,9,1,1
Absent,8,Static,2,1.66514385600863,9,1,1
Present,16,Static,1,1.17105174626079,9,1,1
Present,12,Static,1,0.900466638598118,9,1,1
Absent,8,Static,2,0.841629671398209,9,1,1
Absent,8,Static,2,1.70046519507605,9,1,1
Present,16,Static,1,1.47693847487869,9,1,1
Absent,8,Static,2,1.07692455090421,9,1,1
Absent,8,Static,2,1.15928625345839,9,1,1
Absent,16,Static,2,2.54752659489156,9,1,1
Absent,12,Static,2,1.70040676250039,9,1,1
Present,12,Static,1,0.62986183287228,9,1,1
Present,8,Static,1,0.606329428806362,9,1,1
Absent,16,Static,2,1.85341801996879,9,1,1
Absent,12,Static,2,1.79456852219414,9,1,1
Absent,16,Static,2,2.80634927222422,9,1,1
Present,16,Static,1,0.7122111702555,9,1,1
Present,16,Static,1,1.24163003729097,9,1,1
Absent,16,Static,2,1.52396625265646,9,1,1
Absent,12,Static,2,2.0651755583624,9,1,1
Present,8,Static,1,0.723967585909691,9,1,1
Present,12,Static,1,1.55930318978312,9,1,1
Present,12,Static,1,0.771064848229685,9,1,1
Absent,12,Static,2,1.86515280785113,9,1,1
Absent,8,Dynamic,2,3.84167945286492,9,1,1
Absent,12,Dynamic,2,3.58282804041869,9,1,1
Present,12,Dynamic,2,4.62988613216248,9,1,0
Present,16,Dynamic,-1,5.04122829704477,9,1,0
Present,16,Dynamic,1,3.98284279141103,9,1,1
Present,12,Dynamic,1,4.40635609888125,9,1,1
Absent,16,Dynamic,2,4.58286788764576,9,1,1
Present,8,Dynamic,1,2.19459076647013,9,1,1
Absent,12,Dynamic,2,5.01811725610492,9,1,1
Absent,12,Dynamic,-1,4.99417227535196,9,1,0
Absent,16,Dynamic,2,4.24174029131075,9,1,1
Present,8,Dynamic,1,0.971067314246739,9,1,1
Absent,16,Dynamic,2,4.45344738662345,9,1,1
